시간그룹,승차X좌표,승차Y좌표,타임스탬프,날씨
2023-06-16 00:00:00,127.38044675944444,36.34026639388889,1686873600,맑음
2023-06-16 06:00:00,127.3977649826316,36.33446265,1686895200,맑음
2023-06-16 12:00:00,127.3956233757143,36.33335151214286,1686916800,구름조금
2023-06-16 18:00:00,127.381083816,36.345789587333336,1686938400,온흐림
2023-06-17 00:00:00,127.38479840454546,36.34586575,1686960000,온흐림
2023-06-17 06:00:00,127.3620352495,36.355306697,1686981600,온흐림
2023-06-17 12:00:00,127.40078324076924,36.33292919769231,1687003200,온흐림
2023-06-17 18:00:00,127.393726276,36.342325626,1687024800,온흐림
2023-06-18 00:00:00,127.3681893795,36.3547695275,1687046400,온흐림
2023-06-18 12:00:00,127.42061703,36.44793903,1687089600,맑음
2023-06-18 18:00:00,127.39480498894736,36.35735604842105,1687111200,맑음
2023-06-19 00:00:00,127.39539504058824,36.36176649235294,1687132800,튼구름
2023-06-19 06:00:00,127.372195595,36.355110545625,1687154400,온흐림
2023-06-19 12:00:00,127.39772283214286,36.35098529071429,1687176000,온흐림
2023-06-19 18:00:00,127.38030322333331,36.36207446,1687197600,약간의 구름이 낀 하늘
2023-06-20 00:00:00,127.390354843,36.348256666,1687219200,온흐림
2023-06-21 00:00:00,127.38846183,36.3512839,1687305600,실 비
2023-06-21 06:00:00,127.394201370625,36.338249,1687327200,실 비
2023-06-21 12:00:00,127.37589024583332,36.33068521083333,1687348800,실 비
2023-06-21 18:00:00,127.39313618823527,36.34680634529412,1687370400,온흐림
2023-06-22 00:00:00,127.372777925,36.33638486625,1687392000,구름조금
2023-06-22 06:00:00,127.38281026230769,36.33589562,1687413600,튼구름
2023-06-22 12:00:00,127.40696460181816,36.33443549727272,1687435200,구름조금
2023-06-22 18:00:00,127.40334537304348,36.35217959173913,1687456800,온흐림
2023-06-23 00:00:00,127.38900987375,36.34418653625,1687478400,튼구름
2023-06-23 06:00:00,127.38248448125,36.351592859375,1687500000,온흐림
2023-06-23 12:00:00,127.417989021,36.362043954,1687521600,온흐림
2023-06-23 18:00:00,127.40154045105264,36.337992883157895,1687543200,온흐림
2023-06-24 00:00:00,127.38736925733332,36.37261308466667,1687564800,맑음
2023-06-24 06:00:00,127.38751439777778,36.33010718333333,1687586400,튼구름
2023-06-24 12:00:00,127.4061016046154,36.33505164846154,1687608000,온흐림
2023-06-24 18:00:00,127.37316603823533,36.33647358941177,1687629600,온흐림
2023-06-25 00:00:00,127.36475829266666,36.36090480066667,1687651200,온흐림
2023-06-25 12:00:00,127.41056482,36.44838032,1687694400,온흐림
2023-06-25 18:00:00,127.41755528611112,36.34123074833333,1687716000,강한 비
2023-06-26 00:00:00,127.3729367390909,36.34214516636364,1687737600,실 비
2023-06-27 00:00:00,127.3728887525,36.34807213625,1687824000,약간의 구름이 낀 하늘
2023-06-27 06:00:00,127.38362908571428,36.37111185571428,1687845600,튼구름
2023-06-27 12:00:00,127.36692827142858,36.34464638428572,1687867200,튼구름
2023-06-27 18:00:00,127.38771914733334,36.345220924,1687888800,온흐림
2023-06-28 00:00:00,127.3932493309091,36.33496655909091,1687910400,튼구름
2023-06-28 06:00:00,127.39828210733334,36.34472850866667,1687932000,온흐림
2023-06-28 12:00:00,127.3859157617647,36.32673985176471,1687953600,온흐림
2023-06-28 18:00:00,127.39048661222222,36.34970263666666,1687975200,온흐림
2023-06-29 00:00:00,127.39886471153848,36.339626989230766,1687996800,실 비
2023-06-29 06:00:00,127.41338145647056,36.365503098235294,1688018400,보통 비
2023-06-29 12:00:00,127.38624969,36.372179025625,1688040000,실 비
2023-06-29 18:00:00,127.37255854,36.340768536,1688061600,실 비
2023-06-30 00:00:00,127.37566521058822,36.33781936588235,1688083200,실 비
2023-06-30 06:00:00,127.394561488125,36.367664516875,1688104800,실 비
2023-06-30 12:00:00,127.35675364785712,36.352985415,1688126400,튼구름
2023-06-30 18:00:00,59.44987421422222,16.967600032666667,1688148000,튼구름
2023-07-01 00:00:00,65.2512477390244,18.615711657560976,1688169600,실 비
2023-07-01 06:00:00,61.637272055806456,17.582202060322583,1688191200,온흐림
2023-07-01 12:00:00,63.69347794375,18.17279850208333,1688212800,튼구름
2023-07-01 18:00:00,63.68825553238096,18.17507297952381,1688234400,온흐림
2023-07-02 00:00:00,127.37643909125,36.3544341475,1688256000,온흐림
2023-07-03 00:00:00,127.38818498571428,36.34134037928571,1688342400,온흐림
2023-07-03 06:00:00,127.38707598545456,36.36836134636364,1688364000,온흐림
2023-07-03 12:00:00,127.39367031722225,36.33196792833333,1688385600,온흐림
2023-07-03 18:00:00,127.38202612125,36.365378100625,1688407200,온흐림
2023-07-04 00:00:00,127.38853962076922,36.341653564615385,1688428800,온흐림
2023-07-04 06:00:00,127.39700764666668,36.34680758583333,1688450400,강한 비
2023-07-04 12:00:00,127.39678843933332,36.353504138,1688472000,실 비
2023-07-04 18:00:00,127.36485495277778,36.34244766333333,1688493600,보통 비
2023-07-05 00:00:00,127.37141962666666,36.35437697388889,1688515200,튼구름
2023-07-05 06:00:00,127.36702679466666,36.335785002,1688536800,맑음
2023-07-05 12:00:00,127.39372222666668,36.342521088,1688558400,맑음
2023-07-05 18:00:00,127.39755011588235,36.35646927411764,1688580000,온흐림
2023-07-06 00:00:00,127.383315551875,36.3536285825,1688601600,튼구름
2023-07-06 06:00:00,127.36385149214286,36.32801690142857,1688623200,온흐림
2023-07-06 12:00:00,127.40748725866666,36.340953094,1688644800,온흐림
2023-07-06 18:00:00,127.38144057357142,36.35211867428571,1688666400,온흐림
2023-07-07 00:00:00,127.37084659666668,36.34655579222223,1688688000,온흐림
2023-07-07 06:00:00,127.37797562764706,36.34237157529412,1688709600,보통 비
2023-07-07 12:00:00,127.41338698928573,36.344715681428575,1688731200,보통 비
2023-07-07 18:00:00,127.4019746145,36.339412879,1688752800,실 비
2023-07-08 00:00:00,127.37359537105264,36.34970646473684,1688774400,실 비
2023-07-09 00:00:00,127.37899497117644,36.33614656470588,1688860800,튼구름
2023-07-09 12:00:00,127.40083732,36.44807937,1688904000,온흐림
2023-07-09 18:00:00,127.39566325052633,36.34567150263158,1688925600,보통 비
2023-07-10 00:00:00,127.38915109846154,36.34213196692308,1688947200,온흐림
2023-07-10 06:00:00,127.36539355941176,36.3332591417647,1688968800,온흐림
2023-07-10 12:00:00,127.39772856777778,36.332932935,1688990400,약간의 구름이 낀 하늘
2023-07-10 18:00:00,127.41007882142856,36.37052205785714,1689012000,온흐림
2023-07-11 00:00:00,127.38148908066664,36.34405385466666,1689033600,실 비
2023-07-11 06:00:00,127.39268321705885,36.36781604470588,1689055200,보통 비
